matchNo,team,opponent,matchType,surname,givenNames,courtPosition_Q1,courtPosition_Q2,courtPosition_Q3,courtPosition_Q4,minutesPlayed,goalsScored,goalsAttempted,goalsMissed,shootingPer,goalAssists,feeds,centrePassReceives,gains,intercepts,deflections,attackingRebounds,defensiveRebounds,totalRebounds,pickups,contactPenalties,obstructionPenalties,totalPenalties,offsides,badHands,footwork,otherError,totalErrors
13,Barbados,Jamaica,Pool,SMITH,Sabreena Natasha,I,WA,WA,C,39.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
13,Barbados,Jamaica,Pool,STOUTE,Akeena Kelicia,GD,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,11.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0
13,Barbados,Jamaica,Pool,WHARTON,Shonica Deandra,GS,GS,GS,I,43.0,10.0,15.0,5.0,66.66666666666666,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
14,England,Northern Ireland,Pool,ALLISON,Imogen,I,WD,C,C,45.0,0.0,0.0,0.0,0.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,England,Northern Ireland,Pool,CARDWELL,Eleanor,GS,GS,GS,GS,45.0,40.0,45.0,5.0,88.88888888888889,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
14,England,Northern Ireland,Pool,CLARKE,Jade,C,C,C,WD,45.0,0.0,0.0,0.0,0.0,7.0,12.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,2.0,5.0,3.0,8.0,0.0,1.0,0.0,0.0,1.0
14,England,Northern Ireland,Pool,DRAKEFORD-LEWIS,Sophie,WA,GA,GA,GA,45.0,11.0,12.0,1.0,91.66666666666666,14.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14,England,Northern Ireland,Pool,FRANCIS-BAYMAN,Stacey,GD,GD,WD,WD,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
14,England,Northern Ireland,Pool,GUSCOTH,Layla,I,I,GD,GD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
14,England,Northern Ireland,Pool,HARTEN,Joanne,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,England,Northern Ireland,Pool,HOUSBY,Helen,GA,GA,GS,GA,45.0,20.0,20.0,0.0,100.0,6.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
14,England,Northern Ireland,Pool,MALCOLM,Laura,WD,WA,WA,I,41.0,0.0,0.0,0.0,0.0,15.0,21.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
14,England,Northern Ireland,Pool,MENTOR,Geva,I,I,GK,GK,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
14,England,Northern Ireland,Pool,METCALF,Natalie,I,I,WA,WA,19.0,0.0,0.0,0.0,0.0,13.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,England,Northern Ireland,Pool,USORO-BROWN,Eboni,GK,GK,GK,I,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,4.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
14,Northern Ireland,England,Pool,BOWMAN,Jenna,I,I,GS,GS,30.0,8.0,11.0,3.0,72.72727272727273,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
14,Northern Ireland,England,Pool,COOPER,Niamh,WD,WD,WD,I,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0
14,Northern Ireland,England,Pool,CROSBIE,Ciara,GS,GS,GS,GA,37.0,8.0,12.0,4.0,66.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
14,Northern Ireland,England,Pool,DRAYNE,Michelle,WA,WA,WA,C,34.0,0.0,0.0,0.0,0.0,9.0,18.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0
14,Northern Ireland,England,Pool,KEENAN,Frances,I,I,WA,WA,26.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Northern Ireland,England,Pool,MAGEE,Emma,GA,GA,GA,GA,50.0,9.0,13.0,4.0,69.23076923076923,3.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0
14,Northern Ireland,England,Pool,MAGEE,Michelle,GK,GK,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0,10.0,2.0,12.0,0.0,0.0,1.0,0.0,1.0
14,Northern Ireland,England,Pool,MCCANN,Maria,I,I,I,WD,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Northern Ireland,England,Pool,MCDONALD,Olivia,I,I,GK,GK,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0
14,Northern Ireland,England,Pool,MCGRATH,Georgie,I,I,I,GA,4.0,2.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Northern Ireland,England,Pool,O'HANLON,Caroline,C,C,C,WA,60.0,0.0,0.0,0.0,0.0,9.0,22.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,7.0,0.0,3.0,0.0,1.0,4.0
14,Northern Ireland,England,Pool,TONER,Fionnuala,GD,GD,WD,WD,56.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,4.0,19.0,0.0,1.0,0.0,0.0,1.0
15,New Zealand,Malawi,Pool,CRAMPTON,Gina,WA,WA,WA,WA,45.0,0.0,0.0,0.0,0.0,21.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
15,New Zealand,Malawi,Pool,FITZPATRICK,Sulu,GD,GD,GD,GD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
15,New Zealand,Malawi,Pool,HEFFERNAN,Kate,I,C,WD,WD,45.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
15,New Zealand,Malawi,Pool,JOHNSON,Kayla,WD,WD,WD,I,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
15,New Zealand,Malawi,Pool,JURY,Kelly,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,1.0,1.0,6.0,11.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0
15,New Zealand,Malawi,Pool,KARAKA,Phoenix,I,GD,GD,GD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
15,New Zealand,Malawi,Pool,MES,Bailey,I,I,I,WA,15.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,New Zealand,Malawi,Pool,NWEKE,Grace,GS,GS,GS,GS,60.0,52.0,55.0,3.0,94.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,5.0,2.0,7.0,0.0,1.0,1.0,0.0,2.0
15,New Zealand,Malawi,Pool,SAUNDERS,Shannon,I,I,C,C,15.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
15,New Zealand,Malawi,Pool,SELBY-RICKIT,Te Paea,I,GA,GA,GA,45.0,13.0,15.0,2.0,86.66666666666667,20.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15,New Zealand,Malawi,Pool,SOUNESS,Whitney,C,C,I,C,30.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
15,New Zealand,Malawi,Pool,WILSON,Maia,GA,GA,I,I,15.0,4.0,5.0,1.0,80.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Malawi,New Zealand,Pool,CHIMALIRO,Jane,I,I,GA,GA,21.0,5.0,6.0,1.0,83.33333333333334,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
15,Malawi,New Zealand,Pool,DAMBO,Martha,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0
15,Malawi,New Zealand,Pool,DIMBA,Shira,I,I,I,WD,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,Malawi,New Zealand,Pool,GALLETA,Thandie Mwale,WA,WA,WA,C,54.0,0.0,0.0,0.0,0.0,16.0,31.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,2.0,0.0,1.0,3.0
15,Malawi,New Zealand,Pool,KUMWENDA,Bridget,I,I,WA,WA,9.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Malawi,New Zealand,Pool,KUMWENDA,Mwai Jasinta,GS,GS,GS,I,35.0,27.0,31.0,4.0,87.09677419354838,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0
15,Malawi,New Zealand,Pool,LWAZI,Takondwa,C,C,C,C,57.0,0.0,0.0,0.0,0.0,11.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,2.0
15,Malawi,New Zealand,Pool,MTUKULE,Caroline Brighton,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Malawi,New Zealand,Pool,MVULA,Joyce,I,I,GS,GS,25.0,14.0,17.0,3.0,82.35294117647058,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,4.0
15,Malawi,New Zealand,Pool,NGWIRA,Loreen,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0
15,Malawi,New Zealand,Pool,SIMTOWE,Sindi,GA,GA,GA,I,39.0,4.0,4.0,0.0,100.0,11.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15,Malawi,New Zealand,Pool,VINKHUMBO,Towera Angela,GD,GD,GD,GD,55.0,0.0,0.0,0.0,0.0,3.0,4.0,27.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
16,Uganda,Trinidad and Tobago,Pool,ACHAN,Jesca,C,C,I,C,41.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0
16,Uganda,Trinidad and Tobago,Pool,BAAGALA,Margret,I,C,C,C,19.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
16,Uganda,Trinidad and Tobago,Pool,CHOLHOK,Mary Nuba,GS,GS,GS,GS,45.0,28.0,32.0,4.0,87.5,5.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0
16,Uganda,Trinidad and Tobago,Pool,EYARU,Irene,GA,GA,I,GA,30.0,9.0,11.0,2.0,81.81818181818183,3.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16,Uganda,Trinidad and Tobago,Pool,HANIISHA,Muhameed Nakaate,I,GA,GK,GK,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
16,Uganda,Trinidad and Tobago,Pool,LUNKUSE,Norah,I,WA,WA,WA,19.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Uganda,Trinidad and Tobago,Pool,NALWANJA,Shaffie,GK,GK,GK,WD,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,1.0,1.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
16,Uganda,Trinidad and Tobago,Pool,NAMBIRIGE,Sandra Ruth,WD,WD,WD,WD,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
16,Uganda,Trinidad and Tobago,Pool,NAMPUNGU,Joan,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,2.0,6.0,0.0,3.0,3.0,6.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0
16,Uganda,Trinidad and Tobago,Pool,NASSANGA,Shadiah Ssegujja,I,GA,GA,GS,45.0,25.0,25.0,0.0,100.0,13.0,14.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,3.0,0.0,0.0,3.0
16,Uganda,Trinidad and Tobago,Pool,OYELLA,Stella,WA,WA,I,WA,41.0,0.0,0.0,0.0,0.0,12.0,25.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0
16,Uganda,Trinidad and Tobago,Pool,PEACE,Proscovia,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Trinidad and Tobago,Uganda,Pool,BAPTISTE,Aniecia,GD,GD,C,C,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,0.0,3.0,0.0,0.0,3.0
16,Trinidad and Tobago,Uganda,Pool,BRUNO,Tia,I,I,WD,WD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0
16,Trinidad and Tobago,Uganda,Pool,CASSIMY,Janeisha,WA,WA,WA,WA,50.0,0.0,0.0,0.0,0.0,9.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,4.0,0.0,0.0,4.0
16,Trinidad and Tobago,Uganda,Pool,COOPER,Joelisa,GA,GA,GA,GA,51.0,8.0,13.0,5.0,61.53846153846154,9.0,13.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
16,Trinidad and Tobago,Uganda,Pool,DILLON,Tianna,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Trinidad and Tobago,Uganda,Pool,DOUGLAS,Oprah,I,WA,C,I,18.0,0.0,0.0,0.0,0.0,8.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
16,Trinidad and Tobago,Uganda,Pool,GREENE,Shaquanda,GK,GK,GK,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0,2.0,0.0,2.0,2.0,8.0,16.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0
16,Trinidad and Tobago,Uganda,Pool,HAGLEY,Faith,C,C,C,I,23.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
16,Trinidad and Tobago,Uganda,Pool,HOLLINGSWORTH,Tahirah,GA,I,I,I,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Trinidad and Tobago,Uganda,Pool,MCEACHRANE,Jeresia,WD,WD,GD,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,9.0,2.0,11.0,2.0,0.0,1.0,0.0,3.0
16,Trinidad and Tobago,Uganda,Pool,NOEL,Afeisha,GS,GS,GS,GS,60.0,20.0,23.0,3.0,86.95652173913044,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,3.0,0.0,0.0,3.0
16,Trinidad and Tobago,Uganda,Pool,SEEMUNGAL,Shantel,WA,I,I,I,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0
17,Australia,Wales,Pool,ARYANG,Sunday,WD,WD,WD,WD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
17,Australia,Wales,Pool,AUSTIN,Kiera,I,WA,WA,WA,45.0,0.0,0.0,0.0,0.0,25.0,26.0,14.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0
17,Australia,Wales,Pool,BRAZILL,Ashleigh,C,WD,WD,I,30.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
17,Australia,Wales,Pool,BRUCE,Courtney,GD,GD,GD,I,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0
17,Australia,Wales,Pool,BUETA,Gretel,GA,GA,GA,GA,45.0,26.0,27.0,1.0,96.29629629629629,5.0,10.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
17,Australia,Wales,Pool,HADLEY,Paige,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Australia,Wales,Pool,KLAU,Sarah,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,7.0,0.0,2.0,2.0,9.0,11.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0
17,Australia,Wales,Pool,KOENEN,Cara,GS,GS,GS,GS,60.0,49.0,54.0,5.0,90.74074074074075,4.0,5.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
17,Australia,Wales,Pool,MOLONEY,Kate,I,C,C,WD,45.0,0.0,0.0,0.0,0.0,11.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,1.0,2.0,0.0,0.0,3.0
17,Australia,Wales,Pool,WATSON,Liz,WA,WA,I,C,30.0,0.0,0.0,0.0,0.0,17.0,20.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0
17,Australia,Wales,Pool,WESTON,Joanna,I,I,GD,GD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,3.0,3.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
17,Australia,Wales,Pool,WOOD,Steph,I,I,GA,GA,15.0,4.0,4.0,0.0,100.0,8.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
17,Wales,Australia,Pool,CREAK,Betsy,GA,GA,GA,I,30.0,11.0,11.0,0.0,100.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
17,Wales,Australia,Pool,DRANE,Suzy,C,C,C,I,30.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0
17,Wales,Australia,Pool,DYKE,Bethan,WA,WA,WA,I,34.0,0.0,0.0,0.0,0.0,9.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0
17,Wales,Australia,Pool,JONES,Clare,I,WD,C,C,35.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0
17,Wales,Australia,Pool,JONES,Nia,WD,WD,WD,WD,45.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0
17,Wales,Australia,Pool,O'DWYER,Shona,I,WA,WA,WA,28.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17,Wales,Australia,Pool,POWELL-DAVIES,Ella,GD,GD,GD,GD,52.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,16.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0
17,Wales,Australia,Pool,ROBERTS,Eleanor,I,I,GA,GA,30.0,6.0,11.0,5.0,54.54545454545454,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
17,Wales,Australia,Pool,ROWE,Georgia,GS,GS,GS,GS,60.0,16.0,18.0,2.0,88.88888888888889,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
17,Wales,Australia,Pool,SHAW,Christina,GK,GK,GK,GK,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,3.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0
17,Wales,Australia,Pool,THOMAS,Leila,I,I,GD,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0
17,Wales,Australia,Pool,YARRANTON,Phillipa,I,I,WA,I,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18,Jamaica,Scotland,Pool,BECKFORD,Shanice Horasha,I,I,GA,GA,30.0,5.0,6.0,1.0,83.33333333333334,11.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
18,Jamaica,Scotland,Pool,DEHANEY,Kadie-ann Alicia,I,GK,GD,GD,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,3.0,3.0,4.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0
18,Jamaica,Scotland,Pool,DIXON-ROCHESTER,Nicole,I,WA,C,C,39.0,0.0,0.0,0.0,0.0,15.0,19.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0
18,Jamaica,Scotland,Pool,FOWLER,Jhaniele Karyl,GS,GS,GS,I,30.0,37.0,37.0,0.0,100.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
