matchId,roundNo,matchType,year,competition,playerId,displayName,firstName,surname,minutesPlayed,squadName
98181103,11,Regular,2016,ANZC,994215,A.Teague-Neeld,Alice,Teague-Neeld,51.0,Vixens
98181103,11,Regular,2016,ANZC,994224,L.Watson,Liz,Watson,60.0,Vixens
98181103,11,Regular,2016,ANZC,994226,C.Watson,Chloe,Watson,10.0,Vixens
98181101,11,Regular,2016,ANZC,998400,B.Friday,Beryl,Friday,15.0,Firebirds
98181103,11,Regular,2016,ANZC,998998,F.Ioane,Fa'amu,Ioane,42.0,Mystics
98181104,11,Regular,2016,ANZC,999823,K.Brice,Kristina,Brice,60.0,Thunderbirds
98181101,11,Regular,2016,ANZC,1000831,M.Cassidy,Mahalia,Cassidy,32.0,Firebirds
98181103,11,Regular,2016,ANZC,1001698,M.Sokolich-Beatson,Michaela,Sokolich-Beatson,31.0,Mystics
98181103,11,Regular,2016,ANZC,1003472,M.Craig,Megan,Craig,38.0,Mystics
98181102,11,Regular,2016,ANZC,1003784,M.Turner,Maddy,Turner,60.0,Swifts
98181101,11,Regular,2016,ANZC,1003787,H.Haukinima,Hulita,Haukinima,47.0,Firebirds
98181101,11,Regular,2016,ANZC,1003788,C.Lemke,Chelsea,Lemke,15.0,Firebirds
98181203,12,Regular,2016,ANZC,80009,N.Medhurst,Natalie,Medhurst,60.0,Fever
98181203,12,Regular,2016,ANZC,80010,G.Mentor,Geva,Mentor,60.0,Vixens
98181202,12,Regular,2016,ANZC,80022,E.Halpenny,Ellen,Halpenny,16.0,Magic
98181204,12,Regular,2016,ANZC,80028,A.Thompson,Anna,Thompson,45.0,Tactix
98181203,12,Regular,2016,ANZC,80041,M.Robinson,Madi,Robinson,60.0,Vixens
98181201,12,Regular,2016,ANZC,80048,S.Layton,Sharni,Layton,60.0,Swifts
98181201,12,Regular,2016,ANZC,80052,C.Thwaites,Caitlin,Thwaites,60.0,Swifts
98181202,12,Regular,2016,ANZC,80055,G.Rasmussen,Grace,Rasmussen,39.0,Magic
98181202,12,Regular,2016,ANZC,80057,L.de Bruin,Leana,de Bruin,60.0,Magic
98181202,12,Regular,2016,ANZC,80058,P.Griffin,Paula,Griffin,45.0,Magic
98181201,12,Regular,2016,ANZC,80067,E.Bell,Erin,Bell,60.0,Thunderbirds
98181201,12,Regular,2016,ANZC,80072,S.Pettitt,Susan,Pettitt,60.0,Swifts
98181202,12,Regular,2016,ANZC,80095,W.Frew,Wendy,Frew,60.0,Steel
98181202,12,Regular,2016,ANZC,80098,THR.Selby-Rickit,Te Huinga Reo,Selby-Rickit,60.0,Steel
98181204,12,Regular,2016,ANZC,80099,K.Grant,Katrina,Grant,60.0,Pulse
98181201,12,Regular,2016,ANZC,80105,L.Langman,Laura,Langman,60.0,Swifts
98181203,12,Regular,2016,ANZC,80113,C.Bassett,Caitlin,Bassett,60.0,Fever
98181201,12,Regular,2016,ANZC,80146,J.Clarke,Jade,Clarke,60.0,Thunderbirds
98181202,12,Regular,2016,ANZC,80150,J.Harten,Jo,Harten,60.0,Magic
98181203,12,Regular,2016,ANZC,80152,S.Brown,Shae,Brown,60.0,Fever
98181204,12,Regular,2016,ANZC,80167,T.Amaru-Tibble,Te Amo,Amaru-Tibble,60.0,Pulse
98181204,12,Regular,2016,ANZC,80175,E.Scheres,Elias,Scheres,21.0,Pulse
98181202,12,Regular,2016,ANZC,80182,C.Tairi,Courtney,Tairi,31.0,Magic
98181204,12,Regular,2016,ANZC,80198,B.Mes,Bailey,Mes,47.0,Tactix
98181204,12,Regular,2016,ANZC,80223,H.Saunders,Hayley,Saunders,34.0,Tactix
98181202,12,Regular,2016,ANZC,80225,J.Watson,Jane,Watson,55.0,Steel
98181204,12,Regular,2016,ANZC,80247,L.Thayer,Louise,Thayer,27.0,Tactix
98181202,12,Regular,2016,ANZC,80287,TP.Selby-Rickit,Te Paea,Selby-Rickit,60.0,Steel
98181203,12,Regular,2016,ANZC,80299,A.Brazill,Ashleigh,Brazill,60.0,Fever
98181204,12,Regular,2016,ANZC,80301,C.Locke,Chelsea,Locke,60.0,Pulse
98181203,12,Regular,2016,ANZC,80343,C.Bruce,Courtney,Bruce,60.0,Fever
98181202,12,Regular,2016,ANZC,80424,S.Francois,Shannon,Francois,60.0,Steel
98181204,12,Regular,2016,ANZC,80428,J.Moulds,Jess,Moulds,60.0,Tactix
98181201,12,Regular,2016,ANZC,80439,M.Proud,Madeleine,Proud,60.0,Thunderbirds
98181201,12,Regular,2016,ANZC,80440,K.Shimmin,Kate,Shimmin,60.0,Thunderbirds
98181203,12,Regular,2016,ANZC,80470,A.Brandley,April,Brandley,60.0,Fever
98181203,12,Regular,2016,ANZC,80473,V.Simmons,Verity,Simmons,60.0,Fever
98181201,12,Regular,2016,ANZC,80475,S.Wood,Stephanie,Wood,55.0,Swifts
98181202,12,Regular,2016,ANZC,80477,G.Crampton,Gina,Crampton,60.0,Steel
98181202,12,Regular,2016,ANZC,80478,S.Purvis,Storm,Purvis,6.0,Steel
98181204,12,Regular,2016,ANZC,80506,S.Nathan,Samon,Nathan,39.0,Pulse
98181204,12,Regular,2016,ANZC,80524,Z.Walker,Zoe,Walker,34.0,Tactix
98181204,12,Regular,2016,ANZC,80526,N.Mackle,Nicola,Mackle,46.0,Tactix
98181204,12,Regular,2016,ANZC,80540,M.Kumwenda,Mwai,Kumwenda,60.0,Tactix
98181204,12,Regular,2016,ANZC,80565,G.Hazeldine,Gemma,Hazeldine,14.0,Tactix
98181203,12,Regular,2016,ANZC,80570,K.Bailey,Karyn,Bailey,60.0,Vixens
98181204,12,Regular,2016,ANZC,80571,J.Messer,Jacinta,Messer,60.0,Pulse
98181201,12,Regular,2016,ANZC,80572,K.Watts,Khao,Watts,60.0,Thunderbirds
98181201,12,Regular,2016,ANZC,80574,P.Hadley,Paige,Hadley,60.0,Swifts
98181203,12,Regular,2016,ANZC,80577,J.Weston,Jo,Weston,60.0,Vixens
98181204,12,Regular,2016,ANZC,80582,P.Karaka,Phoenix,Karaka,60.0,Pulse
98181204,12,Regular,2016,ANZC,80699,E.Pedersen,Erikana,Pedersen,31.0,Tactix
98181202,12,Regular,2016,ANZC,80701,J.Price,Jamie-Lee,Price,60.0,Magic
98181204,12,Regular,2016,ANZC,80710,M.Wilson,Maia,Wilson,60.0,Pulse
98181202,12,Regular,2016,ANZC,80826,J.Fowler-Reid,Jhaniele,Fowler-Reid,60.0,Steel
98181201,12,Regular,2016,ANZC,991899,S.Poolman,Samantha,Poolman,60.0,Thunderbirds
98181203,12,Regular,2016,ANZC,991901,K.Moloney,Kate,Moloney,60.0,Vixens
98181201,12,Regular,2016,ANZC,991904,A.McCulloch,Abbey,McCulloch,6.0,Swifts
98181202,12,Regular,2016,ANZC,993041,K.Jury,Kelly,Jury,60.0,Magic
98181202,12,Regular,2016,ANZC,994117,S.Sinclair,Samantha,Sinclair,52.0,Magic
98181203,12,Regular,2016,ANZC,994215,A.Teague-Neeld,Alice,Teague-Neeld,60.0,Vixens
98181203,12,Regular,2016,ANZC,994224,L.Watson,Liz,Watson,60.0,Vixens
98181204,12,Regular,2016,ANZC,997432,C.Elley,Charlotte,Elley,27.0,Tactix
98181201,12,Regular,2016,ANZC,999823,K.Brice,Kristina,Brice,60.0,Thunderbirds
98181201,12,Regular,2016,ANZC,1003784,M.Turner,Maddy,Turner,60.0,Swifts
98181303,13,Regular,2016,ANZC,80001,E.Beaton,Emily,Beaton,20.0,Thunderbirds
98181302,13,Regular,2016,ANZC,80009,N.Medhurst,Natalie,Medhurst,60.0,Fever
98181301,13,Regular,2016,ANZC,80010,G.Mentor,Geva,Mentor,60.0,Vixens
98181303,13,Regular,2016,ANZC,80028,A.Thompson,Anna,Thompson,60.0,Tactix
98181301,13,Regular,2016,ANZC,80041,M.Robinson,Madi,Robinson,60.0,Vixens
98181304,13,Regular,2016,ANZC,80048,S.Layton,Sharni,Layton,60.0,Swifts
98181304,13,Regular,2016,ANZC,80052,C.Thwaites,Caitlin,Thwaites,16.0,Swifts
98181304,13,Regular,2016,ANZC,80054,C.Tuivaiti,Cathrine,Tuivaiti,60.0,Mystics
98181305,13,Regular,2016,ANZC,80057,L.de Bruin,Leana,de Bruin,60.0,Magic
98181305,13,Regular,2016,ANZC,80058,P.Griffin,Paula,Griffin,60.0,Magic
98181303,13,Regular,2016,ANZC,80067,E.Bell,Erin,Bell,60.0,Thunderbirds
98181304,13,Regular,2016,ANZC,80069,K.Green,Kimberlee,Green,31.0,Swifts
98181304,13,Regular,2016,ANZC,80072,S.Pettitt,Susan,Pettitt,45.0,Swifts
98181305,13,Regular,2016,ANZC,80076,C.McMeniman,Clare,McMeniman,60.0,Firebirds
98181305,13,Regular,2016,ANZC,80078,R.Aiken,Romelda,Aiken,60.0,Firebirds
98181305,13,Regular,2016,ANZC,80080,L.Geitz,Laura,Geitz,60.0,Firebirds
98181301,13,Regular,2016,ANZC,80095,W.Frew,Wendy,Frew,60.0,Steel
98181301,13,Regular,2016,ANZC,80098,THR.Selby-Rickit,Te Huinga Reo,Selby-Rickit,60.0,Steel
98181302,13,Regular,2016,ANZC,80099,K.Grant,Katrina,Grant,60.0,Pulse
98181304,13,Regular,2016,ANZC,80100,M.Tutaia,Maria,Tutaia,60.0,Mystics
98181304,13,Regular,2016,ANZC,80105,L.Langman,Laura,Langman,60.0,Swifts
98181302,13,Regular,2016,ANZC,80113,C.Bassett,Caitlin,Bassett,60.0,Fever
98181303,13,Regular,2016,ANZC,80146,J.Clarke,Jade,Clarke,60.0,Thunderbirds
98181305,13,Regular,2016,ANZC,80150,J.Harten,Jo,Harten,60.0,Magic
98181302,13,Regular,2016,ANZC,80152,S.Brown,Shae,Brown,60.0,Fever
98181305,13,Regular,2016,ANZC,80182,C.Tairi,Courtney,Tairi,60.0,Magic
98181304,13,Regular,2016,ANZC,80192,A.Harrison,Anna,Harrison,60.0,Mystics
98181303,13,Regular,2016,ANZC,80198,B.Mes,Bailey,Mes,60.0,Tactix
98181303,13,Regular,2016,ANZC,80223,H.Saunders,Hayley,Saunders,60.0,Tactix
98181301,13,Regular,2016,ANZC,80225,J.Watson,Jane,Watson,60.0,Steel
98181301,13,Regular,2016,ANZC,80287,TP.Selby-Rickit,Te Paea,Selby-Rickit,60.0,Steel
98181301,13,Regular,2016,ANZC,80298,K.Commane,Kimberly,Commane,13.0,Vixens
98181302,13,Regular,2016,ANZC,80299,A.Brazill,Ashleigh,Brazill,60.0,Fever
98181302,13,Regular,2016,ANZC,80301,C.Locke,Chelsea,Locke,60.0,Pulse
98181304,13,Regular,2016,ANZC,80304,K.Cullen,Kayla,Cullen,35.0,Mystics
98181302,13,Regular,2016,ANZC,80343,C.Bruce,Courtney,Bruce,60.0,Fever
98181302,13,Regular,2016,ANZC,80403,K.Cooper,Katarina,Cooper,9.0,Pulse
98181301,13,Regular,2016,ANZC,80424,S.Francois,Shannon,Francois,60.0,Steel
98181302,13,Regular,2016,ANZC,80427,C.Kersten,Claire,Kersten,7.0,Pulse
98181303,13,Regular,2016,ANZC,80428,J.Moulds,Jess,Moulds,60.0,Tactix
98181303,13,Regular,2016,ANZC,80439,M.Proud,Madeleine,Proud,41.0,Thunderbirds
98181303,13,Regular,2016,ANZC,80440,K.Shimmin,Kate,Shimmin,60.0,Thunderbirds
98181302,13,Regular,2016,ANZC,80444,A.Wells,Ameliaranne,Wells,60.0,Pulse
98181302,13,Regular,2016,ANZC,80470,A.Brandley,April,Brandley,60.0,Fever
98181302,13,Regular,2016,ANZC,80473,V.Simmons,Verity,Simmons,60.0,Fever
98181304,13,Regular,2016,ANZC,80475,S.Wood,Stephanie,Wood,60.0,Swifts
98181301,13,Regular,2016,ANZC,80477,G.Crampton,Gina,Crampton,60.0,Steel
98181305,13,Regular,2016,ANZC,80479,K.Levien,Katherine,Levien,10.0,Magic
98181302,13,Regular,2016,ANZC,80506,S.Nathan,Samon,Nathan,52.0,Pulse
98181303,13,Regular,2016,ANZC,80524,Z.Walker,Zoe,Walker,60.0,Tactix
98181304,13,Regular,2016,ANZC,80535,S.Guthrie,Serena,Guthrie,60.0,Mystics
98181303,13,Regular,2016,ANZC,80540,M.Kumwenda,Mwai,Kumwenda,60.0,Tactix
98181301,13,Regular,2016,ANZC,80570,K.Bailey,Karyn,Bailey,24.0,Vixens
98181302,13,Regular,2016,ANZC,80571,J.Messer,Jacinta,Messer,54.0,Pulse
98181303,13,Regular,2016,ANZC,80572,K.Watts,Khao,Watts,60.0,Thunderbirds
98181304,13,Regular,2016,ANZC,80574,P.Hadley,Paige,Hadley,60.0,Swifts
98181301,13,Regular,2016,ANZC,80577,J.Weston,Jo,Weston,52.0,Vixens
98181304,13,Regular,2016,ANZC,80581,E.Toeava,Elisapeta,Toeava,45.0,Mystics
98181302,13,Regular,2016,ANZC,80582,P.Karaka,Phoenix,Karaka,60.0,Pulse
98181304,13,Regular,2016,ANZC,80604,T.Fakahokotau,Temalisi,Fakahokotau,10.0,Mystics
98181303,13,Regular,2016,ANZC,80699,E.Pedersen,Erikana,Pedersen,60.0,Tactix
98181304,13,Regular,2016,ANZC,80700,N.Loveday,Nadia,Loveday,40.0,Mystics
98181305,13,Regular,2016,ANZC,80701,J.Price,Jamie-Lee,Price,60.0,Magic
98181304,13,Regular,2016,ANZC,80708,H.Fowler,Holly,Fowler,25.0,Mystics
98181302,13,Regular,2016,ANZC,80710,M.Wilson,Maia,Wilson,60.0,Pulse
98181301,13,Regular,2016,ANZC,80826,J.Fowler-Reid,Jhaniele,Fowler-Reid,60.0,Steel
98181305,13,Regular,2016,ANZC,80833,K.Ravaillion,Kim,Ravaillion,60.0,Firebirds
98181303,13,Regular,2016,ANZC,991899,S.Poolman,Samantha,Poolman,60.0,Thunderbirds
98181301,13,Regular,2016,ANZC,991901,K.Moloney,Kate,Moloney,60.0,Vixens
98181304,13,Regular,2016,ANZC,991904,A.McCulloch,Abbey,McCulloch,30.0,Swifts
98181305,13,Regular,2016,ANZC,991905,G.Simpson,Gabi,Simpson,60.0,Firebirds
98181305,13,Regular,2016,ANZC,992954,C.Nevins,Caitlyn,Nevins,60.0,Firebirds
98181305,13,Regular,2016,ANZC,993358,K.Manu'a,Kristiana,Manu'a,60.0,Magic
98181305,13,Regular,2016,ANZC,993463,G.Tippett,Gretel,Tippett,60.0,Firebirds
98181305,13,Regular,2016,ANZC,994117,S.Sinclair,Samantha,Sinclair,50.0,Magic
98181301,13,Regular,2016,ANZC,994215,A.Teague-Neeld,Alice,Teague-Neeld,60.0,Vixens
98181301,13,Regular,2016,ANZC,994224,L.Watson,Liz,Watson,60.0,Vixens
98181301,13,Regular,2016,ANZC,994226,C.Watson,Chloe,Watson,9.0,Vixens
98181304,13,Regular,2016,ANZC,998998,F.Ioane,Fa'amu,Ioane,20.0,Mystics
98181303,13,Regular,2016,ANZC,999823,K.Brice,Kristina,Brice,60.0,Thunderbirds
98181304,13,Regular,2016,ANZC,1001698,M.Sokolich-Beatson,Michaela,Sokolich-Beatson,6.0,Mystics
98181301,13,Regular,2016,ANZC,1001717,E.Ryde,Emma,Ryde,24.0,Vixens
98181304,13,Regular,2016,ANZC,1003784,M.Turner,Maddy,Turner,60.0,Swifts
98181404,14,Regular,2016,ANZC,80001,E.Beaton,Emily,Beaton,19.0,Thunderbirds
98181403,14,Regular,2016,ANZC,80003,K.Beveridge,Kate,Beveridge,35.0,Fever
98181403,14,Regular,2016,ANZC,80009,N.Medhurst,Natalie,Medhurst,60.0,Fever
98181405,14,Regular,2016,ANZC,80010,G.Mentor,Geva,Mentor,54.0,Vixens
98181404,14,Regular,2016,ANZC,80022,E.Halpenny,Ellen,Halpenny,46.0,Magic
98181401,14,Regular,2016,ANZC,80028,A.Thompson,Anna,Thompson,60.0,Tactix
98181405,14,Regular,2016,ANZC,80041,M.Robinson,Madi,Robinson,60.0,Vixens
98181402,14,Regular,2016,ANZC,80048,S.Layton,Sharni,Layton,60.0,Swifts
98181402,14,Regular,2016,ANZC,80052,C.Thwaites,Caitlin,Thwaites,60.0,Swifts
98181401,14,Regular,2016,ANZC,80054,C.Tuivaiti,Cathrine,Tuivaiti,60.0,Mystics
98181404,14,Regular,2016,ANZC,80057,L.de Bruin,Leana,de Bruin,60.0,Magic
98181404,14,Regular,2016,ANZC,80058,P.Griffin,Paula,Griffin,15.0,Magic
98181404,14,Regular,2016,ANZC,80067,E.Bell,Erin,Bell,60.0,Thunderbirds
98181402,14,Regular,2016,ANZC,80069,K.Green,Kimberlee,Green,31.0,Swifts
98181402,14,Regular,2016,ANZC,80072,S.Pettitt,Susan,Pettitt,60.0,Swifts
98181403,14,Regular,2016,ANZC,80076,C.McMeniman,Clare,McMeniman,60.0,Firebirds
98181403,14,Regular,2016,ANZC,80078,R.Aiken,Romelda,Aiken,60.0,Firebirds
98181403,14,Regular,2016,ANZC,80080,L.Geitz,Laura,Geitz,60.0,Firebirds
98181402,14,Regular,2016,ANZC,80095,W.Frew,Wendy,Frew,60.0,Steel
98181402,14,Regular,2016,ANZC,80098,THR.Selby-Rickit,Te Huinga Reo,Selby-Rickit,60.0,Steel
98181405,14,Regular,2016,ANZC,80099,K.Grant,Katrina,Grant,60.0,Pulse
98181401,14,Regular,2016,ANZC,80100,M.Tutaia,Maria,Tutaia,60.0,Mystics
98181402,14,Regular,2016,ANZC,80105,L.Langman,Laura,Langman,60.0,Swifts
98181403,14,Regular,2016,ANZC,80113,C.Bassett,Caitlin,Bassett,60.0,Fever
98181404,14,Regular,2016,ANZC,80146,J.Clarke,Jade,Clarke,60.0,Thunderbirds
98181404,14,Regular,2016,ANZC,80150,J.Harten,Jo,Harten,60.0,Magic
98181403,14,Regular,2016,ANZC,80152,S.Brown,Shae,Brown,60.0,Fever
98181405,14,Regular,2016,ANZC,80167,T.Amaru-Tibble,Te Amo,Amaru-Tibble,30.0,Pulse
98181404,14,Regular,2016,ANZC,80182,C.Tairi,Courtney,Tairi,60.0,Magic
98181401,14,Regular,2016,ANZC,80192,A.Harrison,Anna,Harrison,60.0,Mystics
98181401,14,Regular,2016,ANZC,80198,B.Mes,Bailey,Mes,54.0,Tactix
98181401,14,Regular,2016,ANZC,80223,H.Saunders,Hayley,Saunders,54.0,Tactix
98181402,14,Regular,2016,ANZC,80225,J.Watson,Jane,Watson,60.0,Steel
98181401,14,Regular,2016,ANZC,80247,L.Thayer,Louise,Thayer,7.0,Tactix
98181402,14,Regular,2016,ANZC,80287,TP.Selby-Rickit,Te Paea,Selby-Rickit,60.0,Steel
98181405,14,Regular,2016,ANZC,80298,K.Commane,Kimberly,Commane,6.0,Vixens
98181403,14,Regular,2016,ANZC,80299,A.Brazill,Ashleigh,Brazill,60.0,Fever
98181405,14,Regular,2016,ANZC,80301,C.Locke,Chelsea,Locke,60.0,Pulse
98181401,14,Regular,2016,ANZC,80304,K.Cullen,Kayla,Cullen,30.0,Mystics
98181403,14,Regular,2016,ANZC,80343,C.Bruce,Courtney,Bruce,60.0,Fever
98181403,14,Regular,2016,ANZC,80393,E.Mikaere,Erena,Mikaere,20.0,Fever
98181402,14,Regular,2016,ANZC,80424,S.Francois,Shannon,Francois,60.0,Steel
98181405,14,Regular,2016,ANZC,80427,C.Kersten,Claire,Kersten,30.0,Pulse
98181401,14,Regular,2016,ANZC,80428,J.Moulds,Jess,Moulds,60.0,Tactix
98181404,14,Regular,2016,ANZC,80439,M.Proud,Madeleine,Proud,60.0,Thunderbirds
98181404,14,Regular,2016,ANZC,80440,K.Shimmin,Kate,Shimmin,60.0,Thunderbirds
98181405,14,Regular,2016,ANZC,80444,A.Wells,Ameliaranne,Wells,30.0,Pulse
98181403,14,Regular,2016,ANZC,80470,A.Brandley,April,Brandley,40.0,Fever
98181403,14,Regular,2016,ANZC,80473,V.Simmons,Verity,Simmons,26.0,Fever
98181402,14,Regular,2016,ANZC,80475,S.Wood,Stephanie,Wood,30.0,Swifts
98181405,14,Regular,2016,ANZC,80476,S.Bignall,Sheridan,Bignall,11.0,Pulse
98181402,14,Regular,2016,ANZC,80477,G.Crampton,Gina,Crampton,60.0,Steel
98181404,14,Regular,2016,ANZC,80479,K.Levien,Katherine,Levien,7.0,Magic
98181405,14,Regular,2016,ANZC,80506,S.Nathan,Samon,Nathan,49.0,Pulse
98181401,14,Regular,2016,ANZC,80524,Z.Walker,Zoe,Walker,54.0,Tactix
98181401,14,Regular,2016,ANZC,80526,N.Mackle,Nicola,Mackle,16.0,Tactix
98181401,14,Regular,2016,ANZC,80535,S.Guthrie,Serena,Guthrie,60.0,Mystics
98181401,14,Regular,2016,ANZC,80540,M.Kumwenda,Mwai,Kumwenda,60.0,Tactix
98181401,14,Regular,2016,ANZC,80565,G.Hazeldine,Gemma,Hazeldine,7.0,Tactix
98181405,14,Regular,2016,ANZC,80571,J.Messer,Jacinta,Messer,30.0,Pulse
98181404,14,Regular,2016,ANZC,80572,K.Watts,Khao,Watts,42.0,Thunderbirds
98181402,14,Regular,2016,ANZC,80574,P.Hadley,Paige,Hadley,60.0,Swifts
98181405,14,Regular,2016,ANZC,80575,K.Browne,Kelsey,Browne,9.0,Vixens
98181405,14,Regular,2016,ANZC,80577,J.Weston,Jo,Weston,60.0,Vixens
98181405,14,Regular,2016,ANZC,80582,P.Karaka,Phoenix,Karaka,60.0,Pulse
98181401,14,Regular,2016,ANZC,80604,T.Fakahokotau,Temalisi,Fakahokotau,31.0,Mystics
98181401,14,Regular,2016,ANZC,80699,E.Pedersen,Erikana,Pedersen,45.0,Tactix
98181401,14,Regular,2016,ANZC,80700,N.Loveday,Nadia,Loveday,60.0,Mystics
98181404,14,Regular,2016,ANZC,80701,J.Price,Jamie-Lee,Price,54.0,Magic
98181401,14,Regular,2016,ANZC,80708,H.Fowler,Holly,Fowler,30.0,Mystics
98181405,14,Regular,2016,ANZC,80710,M.Wilson,Maia,Wilson,60.0,Pulse
98181402,14,Regular,2016,ANZC,80826,J.Fowler-Reid,Jhaniele,Fowler-Reid,60.0,Steel
98181403,14,Regular,2016,ANZC,80833,K.Ravaillion,Kim,Ravaillion,60.0,Firebirds
98181404,14,Regular,2016,ANZC,991899,S.Poolman,Samantha,Poolman,45.0,Thunderbirds
98181405,14,Regular,2016,ANZC,991901,K.Moloney,Kate,Moloney,55.0,Vixens
98181403,14,Regular,2016,ANZC,991905,G.Simpson,Gabi,Simpson,60.0,Firebirds
98181403,14,Regular,2016,ANZC,992954,C.Nevins,Caitlyn,Nevins,60.0,Firebirds
98181404,14,Regular,2016,ANZC,993358,K.Manu'a,Kristiana,Manu'a,60.0,Magic
98181403,14,Regular,2016,ANZC,993463,G.Tippett,Gretel,Tippett,60.0,Firebirds
98181404,14,Regular,2016,ANZC,994117,S.Sinclair,Samantha,Sinclair,60.0,Magic
98181405,14,Regular,2016,ANZC,994213,E.Mannix,Emily,Mannix,6.0,Vixens
98181405,14,Regular,2016,ANZC,994215,A.Teague-Neeld,Alice,Teague-Neeld,54.0,Vixens
98181405,14,Regular,2016,ANZC,994224,L.Watson,Liz,Watson,52.0,Vixens
98181405,14,Regular,2016,ANZC,994226,C.Watson,Chloe,Watson,5.0,Vixens
98181401,14,Regular,2016,ANZC,997432,C.Elley,Charlotte,Elley,7.0,Tactix
98181404,14,Regular,2016,ANZC,998404,S.Klau,Sarah,Klau,16.0,Thunderbirds
98181404,14,Regular,2016,ANZC,999823,K.Brice,Kristina,Brice,60.0,Thunderbirds
98181401,14,Regular,2016,ANZC,1001698,M.Sokolich-Beatson,Michaela,Sokolich-Beatson,31.0,Mystics
98181405,14,Regular,2016,ANZC,1001717,E.Ryde,Emma,Ryde,60.0,Vixens
98181402,14,Regular,2016,ANZC,1003784,M.Turner,Maddy,Turner,60.0,Swifts
100830104,1,Regular,2017,SSN,80003,K.Beveridge,Kate,Beveridge,60.0,Fever
100830104,1,Regular,2017,SSN,80009,N.Medhurst,Natalie,Medhurst,60.0,Fever
100830103,1,Regular,2017,SSN,80010,G.Mentor,Geva,Mentor,60.0,Lightning
100830102,1,Regular,2017,SSN,80041,M.Robinson,Madi,Robinson,60.0,Magpies
100830102,1,Regular,2017,SSN,80048,S.Layton,Sharni,Layton,60.0,Magpies
100830102,1,Regular,2017,SSN,80052,C.Thwaites,Caitlin,Thwaites,60.0,Magpies
100830104,1,Regular,2017,SSN,80067,E.Bell,Erin,Bell,60.0,Thunderbirds
100830101,1,Regular,2017,SSN,80068,B.Bulley,Bec,Bulley,60.0,GIANTS
100830101,1,Regular,2017,SSN,80069,K.Green,Kimberlee,Green,60.0,GIANTS
100830101,1,Regular,2017,SSN,80072,S.Pettitt,Susan,Pettitt,36.0,GIANTS
100830103,1,Regular,2017,SSN,80078,R.Aiken,Romelda,Aiken,60.0,Firebirds
100830103,1,Regular,2017,SSN,80105,L.Langman,Laura,Langman,60.0,Lightning
100830103,1,Regular,2017,SSN,80113,C.Bassett,Caitlin,Bassett,60.0,Lightning
100830104,1,Regular,2017,SSN,80127,A.Agbeze,Ama,Agbeze,41.0,Thunderbirds
100830104,1,Regular,2017,SSN,80146,J.Clarke,Jade,Clarke,60.0,Thunderbirds
100830101,1,Regular,2017,SSN,80150,J.Harten,Jo,Harten,60.0,GIANTS
100830102,1,Regular,2017,SSN,80152,S.Brown,Shae,Brown,31.0,Magpies
100830102,1,Regular,2017,SSN,80293,T.Philip,Tegan,Philip,60.0,Vixens
100830103,1,Regular,2017,SSN,80296,L.Scherian,Laura,Scherian,60.0,Lightning
100830102,1,Regular,2017,SSN,80299,A.Brazill,Ash,Brazill,60.0,Magpies
100830104,1,Regular,2017,SSN,80301,C.Pitman,Chelsea,Pitman,60.0,Thunderbirds
100830104,1,Regular,2017,SSN,80343,C.Bruce,Courtney,Bruce,60.0,Fever
100830104,1,Regular,2017,SSN,80353,M.Kelly,Malysha,Kelly,27.0,Thunderbirds
100830103,1,Regular,2017,SSN,80393,E.Mikaere,Erena,Mikaere,56.0,Lightning
100830101,1,Regular,2017,SSN,80439,M.Proud,Maddy,Proud,60.0,Swifts
100830103,1,Regular,2017,SSN,80440,K.Shimmin,Kate,Shimmin,31.0,Firebirds
100830104,1,Regular,2017,SSN,80452,S.Eagland,Shannon,Eagland,30.0,Fever
100830102,1,Regular,2017,SSN,80470,A.Brandley,April,Brandley,60.0,Magpies
100830104,1,Regular,2017,SSN,80473,V.Charles,Verity,Charles,60.0,Fever
100830104,1,Regular,2017,SSN,80534,S.Francis,Stacey,Francis,60.0,Fever
100830101,1,Regular,2017,SSN,80535,S.Guthrie,Serena,Guthrie,60.0,GIANTS
100830102,1,Regular,2017,SSN,80540,M.Kumwenda,Mwai,Kumwenda,60.0,Vixens
100830103,1,Regular,2017,SSN,80559,K.Mostert,Karla,Mostert,5.0,Lightning
100830104,1,Regular,2017,SSN,80570,K.Bailey,Karyn,Bailey,60.0,Thunderbirds
100830101,1,Regular,2017,SSN,80574,P.Hadley,Paige,Hadley,60.0,Swifts
100830102,1,Regular,2017,SSN,80577,J.Weston,Jo,Weston,60.0,Vixens
100830101,1,Regular,2017,SSN,80701,J.Price,Jamie-Lee,Price,60.0,GIANTS
100830102,1,Regular,2017,SSN,80833,K.Ravaillion,Kim,Ravaillion,30.0,Magpies
100830101,1,Regular,2017,SSN,991899,S.Poolman,Sam,Poolman,60.0,GIANTS
100830102,1,Regular,2017,SSN,991901,K.Moloney,Kate,Moloney,60.0,Vixens
100830103,1,Regular,2017,SSN,991903,L.Clemesha,Laura,Clemesha,60.0,Firebirds
100830101,1,Regular,2017,SSN,991904,A.McCulloch,Abbey,McCulloch,60.0,Swifts
100830103,1,Regular,2017,SSN,991905,G.Simpson,Gabi,Simpson,60.0,Firebirds
100830103,1,Regular,2017,SSN,992954,C.Nevins,Caitlyn,Nevins,60.0,Firebirds
