url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,outlinks,hashtags,username
https://twitter.com/SuperNetball/status/1446356049741549568,2021-10-08 06:05:28+00:00,"PLAYER SIGNING🚨

The final signing of the off-season is big one, with the Firebirds securing English defender Eboni Usoro-Brown for the 2022 season.

Full details - https://t.co/BhvM2dC3q5

#SSNTrade #SSNSigings https://t.co/ZacE6UuvyG","PLAYER SIGNING🚨

The final signing of the off-season is big one, with the Firebirds securing English defender Eboni Usoro-Brown for the 2022 season.

Full details - supernetball.com.au/news/firebirds…

#SSNTrade #SSNSigings https://t.co/ZacE6UuvyG",1446356049741549568,6,13,256,9,1446356049741549568,en,['https://supernetball.com.au/news/firebirds-recruit-english-defender'],"['SSNTrade', 'SSNSigings']",SuperNetball
https://twitter.com/_alliemi/status/1446352403834413056,2021-10-08 05:50:59+00:00,"Honestly? I don’t really care about the Firebirds signing anymore😬🙃
Yeah, I’m concerned for them… I just don’t have the excitement nor care around who they sign now?

Is it just me… or do others also feel the same? #SSNTrade","Honestly? I don’t really care about the Firebirds signing anymore😬🙃
Yeah, I’m concerned for them… I just don’t have the excitement nor care around who they sign now?

Is it just me… or do others also feel the same? #SSNTrade",1446352403834413056,1,0,4,0,1446352403834413056,en,,['SSNTrade'],_alliemi
https://twitter.com/ThomasHNguyen/status/1446351188971044869,2021-10-08 05:46:10+00:00,Purple birds…..#SSNTrade https://t.co/rP8uhAJxuO,Purple birds…..#SSNTrade https://t.co/rP8uhAJxuO,1446351188971044869,0,1,18,0,1446351188971044869,en,,['SSNTrade'],ThomasHNguyen
https://twitter.com/overathirdpod/status/1446350379432611840,2021-10-08 05:42:57+00:00,"🏐 NEW EPISODE 🏐

The crew is back with @sarahjwildy joined by @ellymc24 and @dcoppel to break down the news or #SSNSignings and #SSNTrade. 

We look at which signings will get court time, and which @SuperNetball teams have headaches. 

https://t.co/NnutdYwF7R @innersanctum_au","🏐 NEW EPISODE 🏐

The crew is back with @sarahjwildy joined by @ellymc24 and @dcoppel to break down the news or #SSNSignings and #SSNTrade. 

We look at which signings will get court time, and which @SuperNetball teams have headaches. 

open.spotify.com/episode/1SlJQb… @innersanctum_au",1446350379432611840,0,2,5,0,1446350379432611840,en,['https://open.spotify.com/episode/1SlJQbdGQjVN6nHsjjq7z5?si=_Hy0XWriS8aDZZNJjlIO_g&dl_branch=1'],"['SSNSignings', 'SSNTrade']",overathirdpod
https://twitter.com/sportznut67/status/1446345426722979848,2021-10-08 05:23:16+00:00,"@lexilegs99 Doing a bit of a signings summary for NS and I added up the imports. There's such a discrepancy in positions. This is the problem confronting any Australian goal shooter at the moment.

Imports per position:
GS - 7
GA - 1
WA - 0
C - 0
WD - 1
GD - 3
GK - 3

#SSNTrade #SSNSignings","@lexilegs99 Doing a bit of a signings summary for NS and I added up the imports. There's such a discrepancy in positions. This is the problem confronting any Australian goal shooter at the moment.

Imports per position:
GS - 7
GA - 1
WA - 0
C - 0
WD - 1
GD - 3
GK - 3

#SSNTrade #SSNSignings",1446345426722979848,1,1,11,0,1446342013134147586,en,,"['SSNTrade', 'SSNSignings']",sportznut67
https://twitter.com/SamHughan/status/1446308073925070855,2021-10-08 02:54:50+00:00,How about swinging Aiken to GK and CBass into GS #ssntrade #firebirds,How about swinging Aiken to GK and CBass into GS #ssntrade #firebirds,1446308073925070855,0,0,2,0,1446308073925070855,en,,"['ssntrade', 'firebirds']",SamHughan
https://twitter.com/BLT_86/status/1446299536561901573,2021-10-08 02:20:55+00:00,#ssntrade #netballchaos #netballtwitter https://t.co/ZLxFtJizey,#ssntrade #netballchaos #netballtwitter twitter.com/RenInOz/status…,1446299536561901573,0,0,14,0,1446299536561901573,und,['https://twitter.com/RenInOz/status/1446299363018379266'],"['ssntrade', 'netballchaos', 'netballtwitter']",BLT_86
https://twitter.com/ReganMunro_/status/1446299051712925696,2021-10-08 02:18:59+00:00,#SSNTrade https://t.co/78w4AiJEIo,#SSNTrade https://t.co/78w4AiJEIo,1446299051712925696,2,1,2,0,1446299051712925696,und,,['SSNTrade'],ReganMunro_
https://twitter.com/BLT_86/status/1446298207508570114,2021-10-08 02:15:38+00:00,Just a reminder to the netball world 👀#ssntrade https://t.co/x37aIYPTHt,Just a reminder to the netball world 👀#ssntrade twitter.com/RenInOz/status…,1446298207508570114,4,0,37,0,1446298207508570114,en,['https://twitter.com/RenInOz/status/1445215426003095564'],['ssntrade'],BLT_86
https://twitter.com/emrosepatterson/status/1446292697480777733,2021-10-08 01:53:44+00:00,"With the @SuperNetball signing period closing today for next season, Gemma Mi Mi is STILL the league’s only Indigenous player. #SSNSignings","With the @SuperNetball signing period closing today for next season, Gemma Mi Mi is STILL the league’s only Indigenous player. #SSNSignings",1446292697480777733,0,0,0,0,1446292697480777733,en,,['SSNSignings'],emrosepatterson
https://twitter.com/MConallin/status/1446282544719155202,2021-10-08 01:13:23+00:00,Interesting developments in #SSNTrade today https://t.co/yqcz4xLKvv,Interesting developments in #SSNTrade today https://t.co/yqcz4xLKvv,1446282544719155202,0,0,2,0,1446282544719155202,en,,['SSNTrade'],MConallin
https://twitter.com/RuddTash/status/1446282023329415170,2021-10-08 01:11:19+00:00,"Here are my guess for Firebirds last signing. If you select other who’s your tip? 
#SSNTrade #NettyTwitter","Here are my guess for Firebirds last signing. If you select other who’s your tip? 
#SSNTrade #NettyTwitter",1446282023329415170,0,0,2,0,1446282023329415170,en,,"['SSNTrade', 'NettyTwitter']",RuddTash
https://twitter.com/ReganMunro_/status/1446273405087481856,2021-10-08 00:37:04+00:00,I mean ……. #SSNTrade https://t.co/MdYrLAOaz7,I mean ……. #SSNTrade https://t.co/MdYrLAOaz7,1446273405087481856,1,0,5,0,1446273405087481856,en,,['SSNTrade'],ReganMunro_
https://twitter.com/OnMyWhistle_18/status/1446271971369492482,2021-10-08 00:31:23+00:00,Netball Australia doesn’t know if they coming or going - it’s as simple as that! It’s beyond just one player as Bassett accurately pointed out. Today it’s her tomorrow someone else. NA are good at lip servicing. Exhibit A - indigenous players #Netball #SSNTrade https://t.co/DH8UnM9heb,Netball Australia doesn’t know if they coming or going - it’s as simple as that! It’s beyond just one player as Bassett accurately pointed out. Today it’s her tomorrow someone else. NA are good at lip servicing. Exhibit A - indigenous players #Netball #SSNTrade twitter.com/telegraph_spor…,1446271971369492482,0,1,6,0,1446271971369492482,en,['https://twitter.com/telegraph_sport/status/1446041883076038657'],"['Netball', 'SSNTrade']",OnMyWhistle_18
https://twitter.com/BigredNetball/status/1446056169043333122,2021-10-07 10:13:51+00:00,@WawahSkittleti1 @mikeythen @conciergemaree #AdoptDontShop 😂😂  #SSNTrade #netballchaos,@WawahSkittleti1 @mikeythen @conciergemaree #AdoptDontShop 😂😂  #SSNTrade #netballchaos,1446056169043333122,2,1,9,0,1446048221646573569,und,,"['AdoptDontShop', 'SSNTrade', 'netballchaos']",BigredNetball
https://twitter.com/wanderingfijian/status/1446044029213241346,2021-10-07 09:25:37+00:00,New Firebirds GK #ssntrade #SSNSignings https://t.co/CNdaAGy7dL,New Firebirds GK #ssntrade #SSNSignings https://t.co/CNdaAGy7dL,1446044029213241346,0,0,3,0,1446044029213241346,in,,"['ssntrade', 'SSNSignings']",wanderingfijian
https://twitter.com/ThomasHNguyen/status/1445934706076184578,2021-10-07 02:11:12+00:00,Thank fuck she starts “Maddie here” otherwise I would’ve done the whole “TARA OR MADDIE” game for the entire video. #SSNTrade https://t.co/Lu375xWWEP,Thank fuck she starts “Maddie here” otherwise I would’ve done the whole “TARA OR MADDIE” game for the entire video. #SSNTrade twitter.com/sc_lightning/s…,1445934706076184578,1,0,3,0,1445934706076184578,en,['https://twitter.com/sc_lightning/status/1445921068498051075'],['SSNTrade'],ThomasHNguyen
https://twitter.com/wanderingfijian/status/1445905144168661003,2021-10-07 00:13:44+00:00,Best announcement so far #ssntrade #SSNSignings https://t.co/rwxjbk9FrE,Best announcement so far #ssntrade #SSNSignings twitter.com/FirebirdsQld/s…,1445905144168661003,0,0,1,0,1445905144168661003,en,['https://twitter.com/FirebirdsQld/status/1445644860988411911'],"['ssntrade', 'SSNSignings']",wanderingfijian
https://twitter.com/della79/status/1445896358716604417,2021-10-06 23:38:50+00:00,"Jemma Mi Mi signs on for @FirebirdsQld for season 2022.
With only one spot left (at Firebirds) to be announced, @SuperNetball has just one indigenous player. #SSNTrade #SSNSignings https://t.co/yrWZPyPrnX","Jemma Mi Mi signs on for @FirebirdsQld for season 2022.
With only one spot left (at Firebirds) to be announced, @SuperNetball has just one indigenous player. #SSNTrade #SSNSignings twitter.com/FirebirdsQld/s…",1445896358716604417,4,2,55,0,1445896358716604417,en,['https://twitter.com/FirebirdsQld/status/1445659337628663811'],"['SSNTrade', 'SSNSignings']",della79
https://twitter.com/nettynerd2/status/1445701334515159051,2021-10-06 10:43:52+00:00,"@FirebirdsQld have defiantly won the signing period! Most amazing and cool announcements so can't wait to see what they do for their last signing!!
#ssntrade https://t.co/QUs0unacFg","@FirebirdsQld have defiantly won the signing period! Most amazing and cool announcements so can't wait to see what they do for their last signing!!
#ssntrade twitter.com/FirebirdsQld/s…",1445701334515159051,0,0,2,0,1445701334515159051,en,['https://twitter.com/FirebirdsQld/status/1445644860988411911'],['ssntrade'],nettynerd2
https://twitter.com/innersanctum_au/status/1445678968758157322,2021-10-06 09:15:00+00:00,"Speedy midcourter Jemma Mi Mi has put pen to paper, staying in the purple dress with the @FirebirdsQld for a sixth season. #SSNSignings #SSNTrade.

Story via @ellymc24.

https://t.co/woy6rFSmJw","Speedy midcourter Jemma Mi Mi has put pen to paper, staying in the purple dress with the @FirebirdsQld for a sixth season. #SSNSignings #SSNTrade.

Story via @ellymc24.

theinnersanctum.com.au/jemma-mi-mi-re…",1445678968758157322,0,0,7,0,1445678968758157322,en,['https://www.theinnersanctum.com.au/jemma-mi-mi-re-signs-with-the-firebirds/'],"['SSNSignings', 'SSNTrade']",innersanctum_au
https://twitter.com/ennaihr13/status/1445665467859750924,2021-10-06 08:21:21+00:00,Thank fucking God could not stand the waiting #ssntrade https://t.co/bt7b3Zllbe,Thank fucking God could not stand the waiting #ssntrade twitter.com/FirebirdsQld/s…,1445665467859750924,0,0,1,0,1445665467859750924,en,['https://twitter.com/FirebirdsQld/status/1445644860988411911'],['ssntrade'],ennaihr13
https://twitter.com/IzzyOrford/status/1445661845528801282,2021-10-06 08:06:57+00:00,Doesn’t the #SSNtrade signing window close on Friday? Asking for a friend…😬 https://t.co/OwuAe3upO1,Doesn’t the #SSNtrade signing window close on Friday? Asking for a friend…😬 https://t.co/OwuAe3upO1,1445661845528801282,1,0,9,0,1445661845528801282,en,,['SSNtrade'],IzzyOrford
https://twitter.com/IzzyOrford/status/1445656793837801475,2021-10-06 07:46:53+00:00,Having breakfast (drinking a very appropriate cup of ☕️) and trying to work out what went down on #nettytwitter overnight 🤯 #ssntrade (or is that hashtag vetoed now? 🤷🏻‍♀️) https://t.co/kYpCUMfCWB,Having breakfast (drinking a very appropriate cup of ☕️) and trying to work out what went down on #nettytwitter overnight 🤯 #ssntrade (or is that hashtag vetoed now? 🤷🏻‍♀️) https://t.co/kYpCUMfCWB,1445656793837801475,0,0,11,0,1445656793837801475,en,,"['nettytwitter', 'ssntrade']",IzzyOrford
https://twitter.com/hcsfchick/status/1445656425783459841,2021-10-06 07:45:25+00:00,"Mi Mi!!!!
@FirebirdsQld 
#SSNSignings","Mi Mi!!!!
@FirebirdsQld 
#SSNSignings",1445656425783459841,0,0,0,0,1445656425783459841,es,,['SSNSignings'],hcsfchick
https://twitter.com/SuperNetball/status/1445653514101739523,2021-10-06 07:33:51+00:00,"PLAYER SIGNING 🚨

Exciting playmaker Jemma Mi Mi has agreed to a new deal for the 2022 season with the @FirebirdsQld!

Full story: https://t.co/nxPLtLFvYF

#SSNSignings #SSNTrade https://t.co/EH1ICrrgWN","PLAYER SIGNING 🚨

Exciting playmaker Jemma Mi Mi has agreed to a new deal for the 2022 season with the @FirebirdsQld!

Full story: supernetball.com.au/news/firebirds…

#SSNSignings #SSNTrade https://t.co/EH1ICrrgWN",1445653514101739523,0,3,103,1,1445653514101739523,en,['https://supernetball.com.au/news/firebirds-re-sign-fan-favourite'],"['SSNSignings', 'SSNTrade']",SuperNetball
https://twitter.com/EmmaGreenwood12/status/1445647721864388608,2021-10-06 07:10:50+00:00,"SSN SIGNING NEWS: Firebirds announce Jemma Mi Mi’s return. 
Welcome news both for the club and for the return of the only indigenous player in the league. 
#SSNTrade

https://t.co/S35qivJe5W
📸 Super Netball https://t.co/vebKd3jKoJ","SSN SIGNING NEWS: Firebirds announce Jemma Mi Mi’s return. 
Welcome news both for the club and for the return of the only indigenous player in the league. 
#SSNTrade

bit.ly/3mnsMLc
📸 Super Netball https://t.co/vebKd3jKoJ",1445647721864388608,1,3,61,2,1445647721864388608,en,['https://bit.ly/3mnsMLc'],['SSNTrade'],EmmaGreenwood12
https://twitter.com/overathirdpod/status/1445646593533759491,2021-10-06 07:06:21+00:00,"💜Signing announcement 💜
.@FirebirdsQld have announced that Jemma Mi Mi has re-signed with the club for next season. #SSNTrade #SSNSignings

Stay up to date with the @innersanctum_au off season hub: 
https://t.co/NbmqgDJ4HN https://t.co/pDYh1nFRbK","💜Signing announcement 💜
.@FirebirdsQld have announced that Jemma Mi Mi has re-signed with the club for next season. #SSNTrade #SSNSignings

Stay up to date with the @innersanctum_au off season hub: 
theinnersanctum.com.au/ssn-off-season… https://t.co/pDYh1nFRbK",1445646593533759491,0,1,6,0,1445646593533759491,en,['http://theinnersanctum.com.au/ssn-off-season-hub'],"['SSNTrade', 'SSNSignings']",overathirdpod
https://twitter.com/NetballScoop/status/1445646223570993167,2021-10-06 07:04:53+00:00,"Well they certainly kept us on edge! 

@FirebirdsQld have announced that midcourter Jemma MiMi will be back in the purple dress in 2022. 

Who will be the last name announced for the Firebirds?! 

📸 May Bailey | Netball Scoop

#SSNTrade #SSNSignings https://t.co/xYXfd752GB","Well they certainly kept us on edge! 

@FirebirdsQld have announced that midcourter Jemma MiMi will be back in the purple dress in 2022. 

Who will be the last name announced for the Firebirds?! 

📸 May Bailey | Netball Scoop

#SSNTrade #SSNSignings https://t.co/xYXfd752GB",1445646223570993167,2,2,87,1,1445646223570993167,en,,"['SSNTrade', 'SSNSignings']",NetballScoop
https://twitter.com/FirebirdsQld/status/1445644860988411911,2021-10-06 06:59:28+00:00,"Over the past few weeks Jemma Mi Mi has been visiting a number of remote indigenous communities.

On her last trip the silky wing attack shared some important info with them!

#SSNSignings https://t.co/wkfB4vcHCK","Over the past few weeks Jemma Mi Mi has been visiting a number of remote indigenous communities.

On her last trip the silky wing attack shared some important info with them!

#SSNSignings https://t.co/wkfB4vcHCK",1445644860988411911,9,19,282,20,1445644860988411911,en,,['SSNSignings'],FirebirdsQld
https://twitter.com/BennettLibbi/status/1445635766017683457,2021-10-06 06:23:19+00:00,Guys time’s an hour behind up here in QLD #ssntrade https://t.co/HMATALsYn2,Guys time’s an hour behind up here in QLD #ssntrade https://t.co/HMATALsYn2,1445635766017683457,0,1,5,0,1445635766017683457,en,,['ssntrade'],BennettLibbi
https://twitter.com/blueshellme/status/1445632065215422464,2021-10-06 06:08:37+00:00,Are you having a good day or are you the Firebirds media and comms manager? #SSNtrade #SSNSignings,Are you having a good day or are you the Firebirds media and comms manager? #SSNtrade #SSNSignings,1445632065215422464,0,3,48,0,1445632065215422464,en,,"['SSNtrade', 'SSNSignings']",blueshellme
https://twitter.com/ThomasHNguyen/status/1445628383212171272,2021-10-06 05:53:59+00:00,"Have noted the energy that goes into feedback on Twitter - so, let's put it to use.

What should I have for dinner?
1. Maccas 
2. KFC
3. Dominos 

Vote now, and I’ll ignore it and just get Thai! 💜 #SSNTrade","Have noted the energy that goes into feedback on Twitter - so, let's put it to use.

What should I have for dinner?
1. Maccas 
2. KFC
3. Dominos 

Vote now, and I’ll ignore it and just get Thai! 💜 #SSNTrade",1445628383212171272,21,5,68,0,1445628383212171272,en,,['SSNTrade'],ThomasHNguyen
https://twitter.com/BLT_86/status/1445624507096440840,2021-10-06 05:38:35+00:00,#ssntrade,#ssntrade,1445624507096440840,1,0,5,0,1445622937545961481,und,,['ssntrade'],BLT_86
https://twitter.com/BLT_86/status/1445550070460387330,2021-10-06 00:42:48+00:00,Just putting this here if anyone needs it 💀😂 https://t.co/8U6TobjCtR #ssntrade,Just putting this here if anyone needs it 💀😂 upskilled.edu.au/courses/social… #ssntrade,1445550070460387330,8,0,36,1,1445550070460387330,en,['https://www.upskilled.edu.au/courses/social-media-strategy'],['ssntrade'],BLT_86
https://twitter.com/AudreyAudrey224/status/1445486371024498694,2021-10-05 20:29:41+00:00,"It makes me so happy that Sacha McDonald and Tayla Honey got signed for London pulse in 2022, they deserved it so much #SSNTrade #VNSL #NetballSignings","It makes me so happy that Sacha McDonald and Tayla Honey got signed for London pulse in 2022, they deserved it so much #SSNTrade #VNSL #NetballSignings",1445486371024498694,0,0,4,0,1445486371024498694,en,,"['SSNTrade', 'VNSL', 'NetballSignings']",AudreyAudrey224
